Date,TFC
2023-03-30,33.849998474121094
2023-03-31,34.099998474121094
2023-04-03,33.130001068115234
2023-04-04,31.950000762939453
2023-04-05,32.02000045776367
2023-04-06,32.7400016784668
2023-04-10,33.16999816894531
2023-04-11,33.70000076293945
2023-04-12,33.209999084472656
2023-04-13,33.84000015258789
2023-04-14,33.25
2023-04-17,34.2599983215332
2023-04-18,33.849998474121094
2023-04-19,34.790000915527344
2023-04-20,33.47999954223633
2023-04-21,31.469999313354492
2023-04-24,31.81999969482422
2023-04-25,30.43000030517578
2023-04-26,30.600000381469727
2023-04-27,31.3799991607666
2023-04-28,32.58000183105469
2023-05-01,31.520000457763672
2023-05-02,29.1200008392334
2023-05-03,28.1299991607666
2023-05-04,26.209999084472656
2023-05-05,28.690000534057617
2023-05-08,28.75
2023-05-09,28.600000381469727
2023-05-10,27.899999618530273
2023-05-11,26.829999923706055
2023-05-12,27.299999237060547
2023-05-15,27.8700008392334
2023-05-16,27.170000076293945
2023-05-17,28.920000076293945
2023-05-18,29.84000015258789
2023-05-19,29.700000762939453
2023-05-22,30.579999923706055
2023-05-23,30.75
2023-05-24,30.399999618530273
2023-05-25,30.530000686645508
2023-05-26,30.700000762939453
2023-05-30,31.09000015258789
2023-05-31,30.469999313354492
2023-06-01,30.959999084472656
2023-06-02,32.08000183105469
2023-06-05,31.739999771118164
2023-06-06,33.04999923706055
2023-06-07,33.47999954223633
2023-06-08,33.150001525878906
2023-06-09,32.630001068115234
2023-06-12,31.950000762939453
2023-06-13,32.400001525878906
2023-06-14,31.719999313354492
2023-06-15,32.220001220703125
2023-06-16,31.899999618530273
2023-06-20,31.350000381469727
2023-06-21,31.5
2023-06-22,30.610000610351562
2023-06-23,30.0
2023-06-26,30.09000015258789
2023-06-27,30.489999771118164
2023-06-28,30.469999313354492
2023-06-29,30.639999389648438
2023-06-30,30.350000381469727
2023-07-03,31.389999389648438
2023-07-05,30.989999771118164
2023-07-06,30.81999969482422
2023-07-07,31.8799991607666
2023-07-10,32.189998626708984
2023-07-11,32.47999954223633
2023-07-12,33.02000045776367
2023-07-13,33.619998931884766
2023-07-14,33.099998474121094
2023-07-17,33.43000030517578
2023-07-18,34.5099983215332
2023-07-19,35.59000015258789
2023-07-20,33.060001373291016
2023-07-21,33.04999923706055
2023-07-24,33.5
2023-07-25,32.58000183105469
2023-07-26,33.36000061035156
2023-07-27,31.989999771118164
2023-07-28,33.0099983215332
2023-07-31,33.220001220703125
2023-08-01,32.79999923706055
2023-08-02,32.310001373291016
2023-08-03,32.279998779296875
2023-08-04,32.06999969482422
2023-08-07,32.599998474121094
2023-08-08,32.40999984741211
2023-08-09,31.469999313354492
2023-08-10,31.469999313354492
2023-08-11,31.729999542236328
2023-08-14,30.56999969482422
2023-08-15,29.600000381469727
2023-08-16,29.100000381469727
2023-08-17,28.969999313354492
2023-08-18,28.780000686645508
2023-08-21,28.610000610351562
2023-08-22,28.049999237060547
2023-08-23,28.479999542236328
2023-08-24,28.860000610351562
2023-08-25,28.809999465942383
2023-08-28,29.3700008392334
2023-08-29,30.329999923706055
2023-08-30,30.25
2023-08-31,30.549999237060547
2023-09-01,30.899999618530273
2023-09-05,30.440000534057617
2023-09-06,29.719999313354492
2023-09-07,29.270000457763672
2023-09-08,29.780000686645508
2023-09-11,30.110000610351562
2023-09-12,30.010000228881836
2023-09-13,28.6200008392334
2023-09-14,29.420000076293945
2023-09-15,29.0
2023-09-18,28.670000076293945
2023-09-19,28.600000381469727
2023-09-20,28.3700008392334
2023-09-21,28.15999984741211
2023-09-22,28.06999969482422
2023-09-25,28.84000015258789
2023-09-26,28.25
2023-09-27,27.969999313354492
2023-09-28,28.229999542236328
2023-09-29,28.610000610351562
2023-10-02,27.6299991607666
2023-10-03,27.190000534057617
2023-10-04,27.170000076293945
2023-10-05,27.280000686645508
2023-10-06,27.31999969482422
2023-10-09,27.43000030517578
2023-10-10,29.25
2023-10-11,29.610000610351562
2023-10-12,28.8799991607666
2023-10-13,28.40999984741211
2023-10-16,29.0
2023-10-17,29.81999969482422
2023-10-18,28.739999771118164
2023-10-19,28.059999465942383
2023-10-20,27.15999984741211
2023-10-23,27.030000686645508
2023-10-24,27.559999465942383
2023-10-25,27.959999084472656
2023-10-26,28.510000228881836
2023-10-27,27.6200008392334
2023-10-30,28.18000030517578
2023-10-31,28.360000610351562
2023-11-01,28.489999771118164
2023-11-02,29.969999313354492
2023-11-03,31.190000534057617
2023-11-06,30.739999771118164
2023-11-07,30.520000457763672
2023-11-08,30.399999618530273
2023-11-09,29.149999618530273
2023-11-10,29.389999389648438
2023-11-13,29.350000381469727
2023-11-14,30.979999542236328
2023-11-15,31.90999984741211
2023-11-16,31.450000762939453
2023-11-17,31.969999313354492
2023-11-20,32.040000915527344
2023-11-21,31.579999923706055
2023-11-22,31.489999771118164
2023-11-24,31.780000686645508
2023-11-27,31.440000534057617
2023-11-28,31.559999465942383
2023-11-29,32.130001068115234
2023-11-30,32.13999938964844
2023-12-01,33.27000045776367
2023-12-04,33.279998779296875
2023-12-05,33.150001525878906
2023-12-06,33.040000915527344
2023-12-07,33.959999084472656
2023-12-08,34.33000183105469
2023-12-11,34.43000030517578
2023-12-12,34.099998474121094
2023-12-13,35.4900016784668
2023-12-14,37.63999938964844
2023-12-15,36.70000076293945
2023-12-18,36.34000015258789
2023-12-19,36.720001220703125
2023-12-20,35.790000915527344
2023-12-21,36.4900016784668
2023-12-22,36.7599983215332
2023-12-26,37.11000061035156
2023-12-27,37.2400016784668
2023-12-28,37.290000915527344
2023-12-29,36.91999816894531
2024-01-02,37.5099983215332
2024-01-03,36.5099983215332
2024-01-04,36.970001220703125
2024-01-05,37.599998474121094
2024-01-08,38.0
2024-01-09,37.68000030517578
2024-01-10,37.72999954223633
2024-01-11,37.34000015258789
2024-01-12,36.7400016784668
2024-01-16,36.18000030517578
2024-01-17,35.779998779296875
2024-01-18,35.97999954223633
2024-01-19,37.470001220703125
2024-01-22,37.0099983215332
2024-01-23,36.81999969482422
2024-01-24,37.54999923706055
2024-01-25,37.5099983215332
2024-01-26,37.84000015258789
2024-01-29,38.09000015258789
2024-01-30,38.16999816894531
2024-01-31,37.060001373291016
2024-02-01,36.5
2024-02-02,36.790000915527344
2024-02-05,36.25
2024-02-06,36.25
2024-02-07,36.0099983215332
2024-02-08,35.5099983215332
2024-02-09,35.84000015258789
2024-02-12,36.0099983215332
2024-02-13,34.939998626708984
2024-02-14,35.40999984741211
2024-02-15,36.33000183105469
2024-02-16,36.099998474121094
2024-02-20,35.560001373291016
2024-02-21,35.77000045776367
2024-02-22,35.63999938964844
2024-02-23,35.2400016784668
2024-02-26,34.529998779296875
2024-02-27,34.880001068115234
2024-02-28,34.810001373291016
2024-02-29,34.97999954223633
2024-03-01,35.2599983215332
2024-03-04,36.16999816894531
2024-03-05,37.06999969482422
2024-03-06,37.27000045776367
2024-03-07,36.91999816894531
2024-03-08,37.439998626708984
2024-03-11,37.22999954223633
2024-03-12,36.93000030517578
2024-03-13,36.45000076293945
2024-03-14,35.02000045776367
2024-03-15,34.86000061035156
2024-03-18,34.93000030517578
2024-03-19,35.70000076293945
2024-03-20,36.81999969482422
2024-03-21,38.04999923706055
2024-03-22,37.689998626708984
2024-03-25,37.599998474121094
2024-03-26,37.599998474121094
2024-03-27,38.59000015258789
2024-03-28,38.97999954223633
2024-04-01,38.369998931884766
2024-04-02,37.88999938964844
2024-04-03,37.95000076293945
2024-04-04,37.939998626708984
2024-04-05,38.09000015258789
2024-04-08,38.849998474121094
2024-04-09,38.970001220703125
2024-04-10,37.5
2024-04-11,37.29999923706055
2024-04-12,36.77000045776367
2024-04-15,36.70000076293945
2024-04-16,35.63999938964844
2024-04-17,35.65999984741211
2024-04-18,35.709999084472656
2024-04-19,36.79999923706055
2024-04-22,38.060001373291016
2024-04-23,38.84000015258789
2024-04-24,38.790000915527344
2024-04-25,37.970001220703125
2024-04-26,38.16999816894531
2024-04-29,38.310001373291016
2024-04-30,37.54999923706055
2024-05-01,38.04999923706055
2024-05-02,38.349998474121094
2024-05-03,38.849998474121094
2024-05-06,39.41999816894531
2024-05-07,39.11000061035156
2024-05-08,39.38999938964844
2024-05-09,39.099998474121094
2024-05-10,39.470001220703125
2024-05-13,39.18000030517578
2024-05-14,39.38999938964844
2024-05-15,40.18000030517578
2024-05-16,40.150001525878906
2024-05-17,39.970001220703125
2024-05-20,39.029998779296875
2024-05-21,39.540000915527344
2024-05-22,38.88999938964844
2024-05-23,38.2400016784668
2024-05-24,38.400001525878906
2024-05-28,37.75
2024-05-29,37.459999084472656
2024-05-30,37.119998931884766
2024-05-31,37.75
2024-06-03,37.11000061035156
2024-06-04,36.650001525878906
2024-06-05,36.630001068115234
2024-06-06,36.41999816894531
2024-06-07,36.16999816894531
2024-06-10,36.02000045776367
2024-06-11,35.68000030517578
2024-06-12,36.810001373291016
2024-06-13,36.36000061035156
2024-06-14,35.40999984741211
2024-06-17,35.79999923706055
2024-06-18,36.56999969482422
2024-06-20,36.630001068115234
2024-06-21,36.790000915527344
2024-06-24,37.459999084472656
2024-06-25,37.04999923706055
2024-06-26,36.88999938964844
2024-06-27,37.84000015258789
2024-06-28,38.849998474121094
2024-07-01,39.25
2024-07-02,39.560001373291016
2024-07-03,38.869998931884766
2024-07-05,38.220001220703125
2024-07-08,38.25
2024-07-09,38.90999984741211
2024-07-10,39.2599983215332
2024-07-11,40.38999938964844
2024-07-12,40.5099983215332
2024-07-15,41.400001525878906
2024-07-16,42.439998626708984
2024-07-17,43.099998474121094
2024-07-18,42.439998626708984
2024-07-19,42.40999984741211
2024-07-22,43.779998779296875
2024-07-23,44.150001525878906
2024-07-24,43.61000061035156
2024-07-25,44.119998931884766
2024-07-26,44.41999816894531
2024-07-29,44.459999084472656
2024-07-30,44.939998626708984
2024-07-31,44.689998626708984
2024-08-01,43.349998474121094
2024-08-02,42.119998931884766
2024-08-05,41.18000030517578
2024-08-06,41.650001525878906
2024-08-07,41.099998474121094
2024-08-08,42.06999969482422
2024-08-09,41.560001373291016
2024-08-12,41.220001220703125
2024-08-13,41.689998626708984
2024-08-14,41.900001525878906
2024-08-15,42.369998931884766
2024-08-16,42.529998779296875
2024-08-19,42.95000076293945
2024-08-20,42.2599983215332
2024-08-21,42.09000015258789
2024-08-22,41.869998931884766
2024-08-23,43.84000015258789
2024-08-26,44.220001220703125
2024-08-27,43.90999984741211
2024-08-28,43.939998626708984
2024-08-29,43.90999984741211
2024-08-30,44.459999084472656
2024-09-03,44.220001220703125
2024-09-04,43.619998931884766
2024-09-05,43.150001525878906
2024-09-06,42.060001373291016
2024-09-09,42.599998474121094
2024-09-10,41.91999816894531
2024-09-11,41.650001525878906
2024-09-12,41.630001068115234
2024-09-13,41.84000015258789
2024-09-16,42.130001068115234
2024-09-17,41.880001068115234
2024-09-18,42.02000045776367
2024-09-19,42.93000030517578
2024-09-20,42.31999969482422
2024-09-23,42.189998626708984
2024-09-24,41.97999954223633
2024-09-25,41.72999954223633
2024-09-26,42.33000183105469
2024-09-27,42.52000045776367
2024-09-30,42.77000045776367
2024-10-01,41.720001220703125
2024-10-02,41.77000045776367
2024-10-03,41.4900016784668
2024-10-04,42.38999938964844
2024-10-07,42.0
2024-10-08,42.130001068115234
2024-10-09,42.630001068115234
2024-10-10,42.4900016784668
2024-10-11,43.2599983215332
2024-10-14,43.59000015258789
2024-10-15,43.90999984741211
2024-10-16,44.529998779296875
2024-10-17,42.95000076293945
2024-10-18,43.66999816894531
2024-10-21,42.43000030517578
2024-10-22,43.38999938964844
2024-10-23,43.439998626708984
2024-10-24,43.41999816894531
2024-10-25,42.630001068115234
2024-10-28,43.290000915527344
2024-10-29,43.09000015258789
2024-10-30,43.310001373291016
2024-10-31,43.04999923706055
2024-11-01,42.81999969482422
2024-11-04,42.06999969482422
2024-11-05,42.31999969482422
2024-11-06,47.0
2024-11-07,46.20000076293945
2024-11-08,45.220001220703125
2024-11-11,46.439998626708984
2024-11-12,46.65999984741211
2024-11-13,46.5099983215332
2024-11-14,46.25
2024-11-15,46.54999923706055
2024-11-18,46.790000915527344
2024-11-19,46.630001068115234
2024-11-20,46.18000030517578
2024-11-21,46.810001373291016
2024-11-22,47.959999084472656
2024-11-25,48.099998474121094
2024-11-26,47.70000076293945
2024-11-27,47.75
2024-11-29,47.68000030517578
2024-12-02,46.97999954223633
2024-12-03,46.43000030517578
2024-12-04,46.220001220703125
2024-12-05,47.16999816894531
2024-12-06,47.2599983215332
2024-12-09,46.79999923706055
2024-12-10,46.459999084472656
2024-12-11,45.65999984741211
2024-12-12,45.720001220703125
2024-12-13,45.779998779296875
2024-12-16,45.290000915527344
2024-12-17,45.130001068115234
2024-12-18,43.11000061035156
2024-12-19,42.54999923706055
2024-12-20,43.31999969482422
2024-12-23,43.540000915527344
2024-12-24,43.9900016784668
2024-12-26,44.0
2024-12-27,43.66999816894531
2024-12-30,43.369998931884766
2024-12-31,43.380001068115234
2025-01-02,43.33000183105469
2025-01-03,44.099998474121094
2025-01-06,44.099998474121094
2025-01-07,43.970001220703125
2025-01-08,43.95000076293945
2025-01-10,42.779998779296875
2025-01-13,43.119998931884766
2025-01-14,43.90999984741211
2025-01-15,45.38999938964844
2025-01-16,44.97999954223633
2025-01-17,47.650001525878906
2025-01-21,47.88999938964844
2025-01-22,47.0099983215332
2025-01-23,46.7599983215332
2025-01-24,47.0
2025-01-27,47.61000061035156
2025-01-28,47.27000045776367
2025-01-29,47.439998626708984
2025-01-30,48.02000045776367
2025-01-31,47.619998931884766
2025-02-03,46.88999938964844
2025-02-04,47.380001068115234
2025-02-05,47.66999816894531
2025-02-06,48.150001525878906
2025-02-07,47.68000030517578
2025-02-10,47.150001525878906
2025-02-11,47.34000015258789
2025-02-12,46.380001068115234
2025-02-13,46.459999084472656
2025-02-14,46.810001373291016
2025-02-18,47.61000061035156
2025-02-19,47.529998779296875
2025-02-20,46.650001525878906
2025-02-21,45.65999984741211
2025-02-24,45.34000015258789
2025-02-25,45.150001525878906
2025-02-26,45.34000015258789
2025-02-27,45.709999084472656
2025-02-28,46.349998474121094
2025-03-03,45.43000030517578
2025-03-04,43.7599983215332
2025-03-05,43.11000061035156
2025-03-06,42.2400016784668
2025-03-07,42.189998626708984
2025-03-10,40.369998931884766
2025-03-11,39.90999984741211
2025-03-12,39.84000015258789
2025-03-13,39.47999954223633
2025-03-14,40.54999923706055
2025-03-17,41.04999923706055
2025-03-18,40.849998474121094
2025-03-19,41.27000045776367
2025-03-20,41.33000183105469
2025-03-21,41.41999816894531
2025-03-24,42.150001525878906
2025-03-25,42.0
2025-03-26,41.97999954223633
2025-03-27,41.400001525878906
2025-03-28,40.459999084472656
2025-03-31,41.150001525878906
2025-04-01,41.02000045776367
2025-04-02,41.560001373291016
2025-04-03,37.040000915527344
2025-04-04,34.790000915527344
2025-04-07,35.13999938964844
2025-04-08,34.91999816894531
2025-04-09,37.9900016784668
2025-04-10,35.63999938964844
2025-04-11,35.38999938964844
2025-04-14,36.18000030517578
2025-04-15,36.4900016784668
2025-04-16,36.0
2025-04-17,35.900001525878906
2025-04-21,35.310001373291016
2025-04-22,36.34000015258789
2025-04-23,37.13999938964844
2025-04-24,37.900001525878906
2025-04-25,37.66999816894531
2025-04-28,38.34000015258789
2025-04-29,38.7599983215332
2025-04-30,38.34000015258789
2025-05-01,38.59000015258789
2025-05-02,39.470001220703125
2025-05-05,39.349998474121094
2025-05-06,38.970001220703125
2025-05-07,38.709999084472656
2025-05-08,39.560001373291016
2025-05-09,39.0099983215332
2025-05-12,41.119998931884766
2025-05-13,41.349998474121094
2025-05-14,41.22999954223633
2025-05-15,41.18000030517578
2025-05-16,41.400001525878906
2025-05-19,41.400001525878906
2025-05-20,40.68000030517578
2025-05-21,39.119998931884766
2025-05-22,39.4900016784668
2025-05-23,39.279998779296875
2025-05-27,40.029998779296875
2025-05-28,39.34000015258789
2025-05-29,39.599998474121094
2025-05-30,39.5
2025-06-02,39.22999954223633
2025-06-03,39.619998931884766
2025-06-04,39.5099983215332
2025-06-05,39.630001068115234
2025-06-06,40.65999984741211
2025-06-09,40.45000076293945
2025-06-10,40.72999954223633
2025-06-11,40.2599983215332
2025-06-12,39.939998626708984
2025-06-13,38.970001220703125
2025-06-16,39.38999938964844
2025-06-17,39.029998779296875
2025-06-18,39.810001373291016
2025-06-20,40.279998779296875
2025-06-23,41.04999923706055
2025-06-24,41.45000076293945
2025-06-25,41.400001525878906
2025-06-26,42.540000915527344
2025-06-27,42.61000061035156
2025-06-30,42.9900016784668
2025-07-01,44.20000076293945
2025-07-02,45.029998779296875
2025-07-03,45.540000915527344
2025-07-07,45.15999984741211
2025-07-08,45.400001525878906
2025-07-09,45.15999984741211
2025-07-10,45.5
2025-07-11,45.43000030517578
2025-07-14,45.66999816894531
2025-07-15,44.369998931884766
2025-07-16,44.36000061035156
2025-07-17,45.0099983215332
2025-07-18,44.25
2025-07-21,44.72999954223633
2025-07-22,45.209999084472656
2025-07-23,45.81999969482422
2025-07-24,45.47999954223633
2025-07-25,45.650001525878906
2025-07-28,45.09000015258789
2025-07-29,44.72999954223633
2025-07-30,44.2599983215332
2025-07-31,43.709999084472656
2025-08-01,42.959999084472656
2025-08-04,43.40999984741211
2025-08-05,43.41999816894531
2025-08-06,43.0099983215332
2025-08-07,42.849998474121094
2025-08-08,43.06999969482422
2025-08-11,42.83000183105469
2025-08-12,44.0099983215332
2025-08-13,44.810001373291016
2025-08-14,44.95000076293945
2025-08-15,44.41999816894531
2025-08-18,44.33000183105469
2025-08-19,44.18000030517578
2025-08-20,44.38999938964844
2025-08-21,44.06999969482422
2025-08-22,45.90999984741211
2025-08-25,45.72999954223633
2025-08-26,46.36000061035156
2025-08-27,46.779998779296875
2025-08-28,46.790000915527344
2025-08-29,46.81999969482422
2025-09-02,46.41999816894531
2025-09-03,46.40999984741211
2025-09-04,47.06999969482422
2025-09-05,46.52000045776367
2025-09-08,46.0099983215332
2025-09-09,45.290000915527344
2025-09-10,45.119998931884766
2025-09-11,45.29999923706055
2025-09-12,45.20000076293945
2025-09-15,44.779998779296875
2025-09-16,44.560001373291016
2025-09-17,45.380001068115234
2025-09-18,46.08000183105469
2025-09-19,45.9900016784668
2025-09-22,45.38999938964844
2025-09-23,45.70000076293945
2025-09-24,45.88999938964844
2025-09-25,45.7400016784668
2025-09-26,46.02000045776367
2025-09-29,45.91999816894531
2025-09-30,45.720001220703125
2025-10-01,45.56999969482422
2025-10-02,45.36000061035156
2025-10-03,45.52000045776367
2025-10-06,45.33000183105469
2025-10-07,45.20000076293945
2025-10-08,44.13999938964844
2025-10-09,44.25
2025-10-10,42.310001373291016
2025-10-13,42.95000076293945
2025-10-14,43.93000030517578
2025-10-15,43.2599983215332
2025-10-16,41.09000015258789
2025-10-17,42.599998474121094
2025-10-20,43.45000076293945
2025-10-21,43.83000183105469
2025-10-22,43.599998474121094
2025-10-23,43.61000061035156
2025-10-24,44.189998626708984
2025-10-27,44.630001068115234
2025-10-28,44.33000183105469
2025-10-29,43.90999984741211
2025-10-30,44.34000015258789
2025-10-31,44.630001068115234
2025-11-03,44.220001220703125
2025-11-04,43.72999954223633
2025-11-05,44.060001373291016
2025-11-06,44.0099983215332
2025-11-07,44.7400016784668
2025-11-10,45.119998931884766
2025-11-11,45.310001373291016
2025-11-12,45.63999938964844
2025-11-13,45.33000183105469
2025-11-14,44.86000061035156
2025-11-17,43.91999816894531
2025-11-18,44.34000015258789
2025-11-19,44.650001525878906
2025-11-20,44.400001525878906
2025-11-21,45.47999954223633
2025-11-24,45.5
2025-11-25,46.31999969482422
2025-11-26,46.2400016784668
2025-11-28,46.5
2025-12-01,46.56999969482422
2025-12-02,46.47999954223633
2025-12-03,47.41999816894531
2025-12-04,47.540000915527344
2025-12-05,47.529998779296875
2025-12-08,47.70000076293945
2025-12-09,47.91999816894531
2025-12-10,49.560001373291016
2025-12-11,49.70000076293945
2025-12-12,49.88999938964844
2025-12-15,49.7400016784668
2025-12-16,49.709999084472656
2025-12-17,50.150001525878906
2025-12-18,49.939998626708984
2025-12-19,50.08000183105469
2025-12-22,50.560001373291016
2025-12-23,50.4900016784668
2025-12-24,50.7400016784668
2025-12-26,50.61000061035156
2025-12-29,50.02000045776367
2025-12-30,49.560001373291016
