Date,EVRG
2021-09-29,63.15999984741211
2021-09-30,62.20000076293945
2021-10-01,61.79999923706055
2021-10-04,62.619998931884766
2021-10-05,62.880001068115234
2021-10-06,63.43000030517578
2021-10-07,62.720001220703125
2021-10-08,62.0099983215332
2021-10-11,61.959999084472656
2021-10-12,62.099998474121094
2021-10-13,62.70000076293945
2021-10-14,63.63999938964844
2021-10-15,63.310001373291016
2021-10-18,63.04999923706055
2021-10-19,63.63999938964844
2021-10-20,64.3499984741211
2021-10-21,64.08999633789062
2021-10-22,64.63999938964844
2021-10-25,64.2300033569336
2021-10-26,64.37999725341797
2021-10-27,63.77000045776367
2021-10-28,64.18000030517578
2021-10-29,63.75
2021-11-01,63.959999084472656
2021-11-02,63.90999984741211
2021-11-03,63.81999969482422
2021-11-04,63.720001220703125
2021-11-05,64.87999725341797
2021-11-08,63.720001220703125
2021-11-09,64.12000274658203
2021-11-10,64.69000244140625
2021-11-11,64.61000061035156
2021-11-12,64.5
2021-11-15,65.5999984741211
2021-11-16,65.37999725341797
2021-11-17,65.69999694824219
2021-11-18,65.06999969482422
2021-11-19,65.61000061035156
2021-11-22,66.45999908447266
2021-11-23,66.19999694824219
2021-11-24,65.52999877929688
2021-11-26,64.51000213623047
2021-11-29,65.26000213623047
2021-11-30,63.29999923706055
2021-12-01,63.13999938964844
2021-12-02,63.720001220703125
2021-12-03,64.88999938964844
2021-12-06,66.76000213623047
2021-12-07,66.66999816894531
2021-12-08,66.91999816894531
2021-12-09,66.44000244140625
2021-12-10,66.94000244140625
2021-12-13,67.58000183105469
2021-12-14,67.18000030517578
2021-12-15,67.83000183105469
2021-12-16,68.12999725341797
2021-12-17,66.88999938964844
2021-12-20,66.91000366210938
2021-12-21,66.27999877929688
2021-12-22,66.62999725341797
2021-12-23,66.75
2021-12-27,67.4800033569336
2021-12-28,68.33999633789062
2021-12-29,68.51000213623047
2021-12-30,68.43000030517578
2021-12-31,68.61000061035156
2022-01-03,68.16000366210938
2022-01-04,67.9800033569336
2022-01-05,67.51000213623047
2022-01-06,67.25
2022-01-07,67.55000305175781
2022-01-10,66.81999969482422
2022-01-11,66.36000061035156
2022-01-12,66.66999816894531
2022-01-13,66.73999786376953
2022-01-14,65.83999633789062
2022-01-18,64.5199966430664
2022-01-19,64.91000366210938
2022-01-20,64.26000213623047
2022-01-21,64.12000274658203
2022-01-24,63.58000183105469
2022-01-25,62.900001525878906
2022-01-26,62.97999954223633
2022-01-27,63.349998474121094
2022-01-28,64.7699966430664
2022-01-31,64.95999908447266
2022-02-01,64.55000305175781
2022-02-02,66.37999725341797
2022-02-03,65.83000183105469
2022-02-04,65.2300033569336
2022-02-07,65.05999755859375
2022-02-08,65.41000366210938
2022-02-09,65.43000030517578
2022-02-10,63.290000915527344
2022-02-11,62.72999954223633
2022-02-14,61.90999984741211
2022-02-15,61.16999816894531
2022-02-16,61.209999084472656
2022-02-17,61.04999923706055
2022-02-18,60.970001220703125
2022-02-22,60.97999954223633
2022-02-23,60.20000076293945
2022-02-24,60.59000015258789
2022-02-25,62.54999923706055
2022-02-28,62.40999984741211
2022-03-01,60.880001068115234
2022-03-02,61.810001373291016
2022-03-03,62.40999984741211
2022-03-04,63.70000076293945
2022-03-07,64.25
2022-03-08,63.72999954223633
2022-03-09,63.369998931884766
2022-03-10,64.11000061035156
2022-03-11,64.3499984741211
2022-03-14,64.5199966430664
2022-03-15,64.87000274658203
2022-03-16,64.68000030517578
2022-03-17,65.0
2022-03-18,64.7699966430664
2022-03-21,64.9800033569336
2022-03-22,65.0999984741211
2022-03-23,65.1500015258789
2022-03-24,65.5199966430664
2022-03-25,66.8499984741211
2022-03-28,66.97000122070312
2022-03-29,67.69000244140625
2022-03-30,68.26000213623047
2022-03-31,68.33999633789062
2022-04-01,69.05999755859375
2022-04-04,68.41999816894531
2022-04-05,69.08000183105469
2022-04-06,70.61000061035156
2022-04-07,70.58000183105469
2022-04-08,71.11000061035156
2022-04-11,70.58000183105469
2022-04-12,71.3499984741211
2022-04-13,70.5999984741211
2022-04-14,70.80999755859375
2022-04-18,70.86000061035156
2022-04-19,71.11000061035156
2022-04-20,72.62000274658203
2022-04-21,72.12000274658203
2022-04-22,71.33000183105469
2022-04-25,70.0999984741211
2022-04-26,69.2300033569336
2022-04-27,69.19999694824219
2022-04-28,69.7300033569336
2022-04-29,67.8499984741211
2022-05-02,67.08000183105469
2022-05-03,67.37999725341797
2022-05-04,68.7300033569336
2022-05-05,68.27999877929688
2022-05-06,68.0999984741211
2022-05-09,67.9000015258789
2022-05-10,66.44999694824219
2022-05-11,66.95999908447266
2022-05-12,66.80000305175781
2022-05-13,67.61000061035156
2022-05-16,67.5199966430664
2022-05-17,67.95999908447266
2022-05-18,67.05999755859375
2022-05-19,66.69999694824219
2022-05-20,67.43000030517578
2022-05-23,68.0999984741211
2022-05-24,69.31999969482422
2022-05-25,69.5199966430664
2022-05-26,69.55999755859375
2022-05-27,70.56999969482422
2022-05-31,69.94000244140625
2022-06-01,70.01000213623047
2022-06-02,70.01000213623047
2022-06-03,70.01000213623047
2022-06-06,70.4000015258789
2022-06-07,70.55000305175781
2022-06-08,68.9800033569336
2022-06-09,67.37000274658203
2022-06-10,66.75
2022-06-13,63.29999923706055
2022-06-14,61.31999969482422
2022-06-15,61.310001373291016
2022-06-16,60.7400016784668
2022-06-17,60.13999938964844
2022-06-21,60.939998626708984
2022-06-22,61.220001220703125
2022-06-23,62.439998626708984
2022-06-24,64.11000061035156
2022-06-27,64.97000122070312
2022-06-28,64.73999786376953
2022-06-29,65.16000366210938
2022-06-30,65.25
2022-07-01,66.80999755859375
2022-07-05,64.01000213623047
2022-07-06,64.95999908447266
2022-07-07,64.44000244140625
2022-07-08,64.4000015258789
2022-07-11,64.95999908447266
2022-07-12,64.97000122070312
2022-07-13,64.48999786376953
2022-07-14,64.81999969482422
2022-07-15,65.04000091552734
2022-07-18,64.43000030517578
2022-07-19,64.36000061035156
2022-07-20,63.150001525878906
2022-07-21,63.369998931884766
2022-07-22,64.30999755859375
2022-07-25,64.94999694824219
2022-07-26,65.69999694824219
2022-07-27,66.4000015258789
2022-07-28,67.61000061035156
2022-07-29,68.26000213623047
2022-08-01,68.47000122070312
2022-08-02,68.0
2022-08-03,68.37000274658203
2022-08-04,68.23999786376953
2022-08-05,67.83000183105469
2022-08-08,68.63999938964844
2022-08-09,69.54000091552734
2022-08-10,69.56999969482422
2022-08-11,69.33999633789062
2022-08-12,70.88999938964844
2022-08-15,71.43000030517578
2022-08-16,71.20999908447266
2022-08-17,71.12999725341797
2022-08-18,70.94000244140625
2022-08-19,71.33000183105469
2022-08-22,70.26000213623047
2022-08-23,70.0199966430664
2022-08-24,70.12000274658203
2022-08-25,70.41999816894531
2022-08-26,69.4800033569336
2022-08-29,70.16999816894531
2022-08-30,69.38999938964844
2022-08-31,68.52999877929688
2022-09-01,69.73999786376953
2022-09-02,68.37000274658203
2022-09-06,68.0199966430664
2022-09-07,70.12000274658203
2022-09-08,70.12000274658203
2022-09-09,70.1500015258789
2022-09-12,70.81999969482422
2022-09-13,68.80999755859375
2022-09-14,69.62999725341797
2022-09-15,67.55999755859375
2022-09-16,67.06999969482422
2022-09-19,67.66000366210938
2022-09-20,66.70999908447266
2022-09-21,65.94999694824219
2022-09-22,65.87999725341797
2022-09-23,64.94999694824219
2022-09-26,63.5
2022-09-27,62.93000030517578
2022-09-28,63.220001220703125
2022-09-29,60.4900016784668
2022-09-30,59.400001525878906
2022-10-03,60.779998779296875
2022-10-04,62.029998779296875
2022-10-05,60.15999984741211
2022-10-06,58.029998779296875
2022-10-07,57.040000915527344
2022-10-10,57.41999816894531
2022-10-11,57.349998474121094
2022-10-12,55.11000061035156
2022-10-13,56.869998931884766
2022-10-14,56.27000045776367
2022-10-17,57.27000045776367
2022-10-18,58.849998474121094
2022-10-19,58.31999969482422
2022-10-20,57.040000915527344
2022-10-21,58.15999984741211
2022-10-24,58.43000030517578
2022-10-25,59.459999084472656
2022-10-26,59.31999969482422
2022-10-27,60.20000076293945
2022-10-28,61.959999084472656
2022-10-31,61.130001068115234
2022-11-01,61.15999984741211
2022-11-02,60.77000045776367
2022-11-03,61.540000915527344
2022-11-04,62.599998474121094
2022-11-07,61.2400016784668
2022-11-08,61.47999954223633
2022-11-09,60.130001068115234
2022-11-10,61.70000076293945
2022-11-11,59.38999938964844
2022-11-14,57.43000030517578
2022-11-15,59.709999084472656
2022-11-16,59.45000076293945
2022-11-17,58.189998626708984
2022-11-18,58.650001525878906
2022-11-21,58.400001525878906
2022-11-22,59.20000076293945
2022-11-23,58.33000183105469
2022-11-25,59.0099983215332
2022-11-28,58.689998626708984
2022-11-29,58.06999969482422
2022-11-30,59.209999084472656
2022-12-01,58.880001068115234
2022-12-02,58.5
2022-12-05,58.15999984741211
2022-12-06,58.470001220703125
2022-12-07,59.66999816894531
2022-12-08,62.0
2022-12-09,62.38999938964844
2022-12-12,63.13999938964844
2022-12-13,63.25
2022-12-14,63.04999923706055
2022-12-15,62.79999923706055
2022-12-16,61.90999984741211
2022-12-19,61.689998626708984
2022-12-20,62.0099983215332
2022-12-21,63.02000045776367
2022-12-22,62.61000061035156
2022-12-23,63.34000015258789
2022-12-27,63.47999954223633
2022-12-28,63.22999954223633
2022-12-29,63.52000045776367
2022-12-30,62.93000030517578
2023-01-03,62.93000030517578
2023-01-04,63.88999938964844
2023-01-05,62.9900016784668
2023-01-06,64.77999877929688
2023-01-09,64.27999877929688
2023-01-10,64.18000030517578
2023-01-11,64.41000366210938
2023-01-12,63.91999816894531
2023-01-13,62.88999938964844
2023-01-17,62.56999969482422
2023-01-18,60.52000045776367
2023-01-19,59.25
2023-01-20,59.63999938964844
2023-01-23,60.13999938964844
2023-01-24,61.349998474121094
2023-01-25,61.93000030517578
2023-01-26,61.400001525878906
2023-01-27,61.7400016784668
2023-01-30,61.689998626708984
2023-01-31,62.650001525878906
2023-02-01,62.88999938964844
2023-02-02,63.2400016784668
2023-02-03,61.63999938964844
2023-02-06,62.119998931884766
2023-02-07,61.97999954223633
2023-02-08,60.619998931884766
2023-02-09,60.15999984741211
2023-02-10,61.06999969482422
2023-02-13,61.349998474121094
2023-02-14,60.650001525878906
2023-02-15,61.349998474121094
2023-02-16,61.0099983215332
2023-02-17,62.099998474121094
2023-02-21,61.130001068115234
2023-02-22,60.93000030517578
2023-02-23,60.7599983215332
2023-02-24,60.630001068115234
2023-02-27,60.189998626708984
2023-02-28,58.810001373291016
2023-03-01,58.04999923706055
2023-03-02,58.810001373291016
2023-03-03,59.529998779296875
2023-03-06,59.220001220703125
2023-03-07,58.380001068115234
2023-03-08,58.79999923706055
2023-03-09,58.779998779296875
2023-03-10,57.560001373291016
2023-03-13,58.88999938964844
2023-03-14,59.689998626708984
2023-03-15,60.290000915527344
2023-03-16,60.529998779296875
2023-03-17,59.869998931884766
2023-03-20,60.040000915527344
2023-03-21,58.95000076293945
2023-03-22,57.54999923706055
2023-03-23,57.150001525878906
2023-03-24,59.45000076293945
2023-03-27,59.119998931884766
2023-03-28,59.2400016784668
2023-03-29,60.130001068115234
2023-03-30,60.45000076293945
2023-03-31,61.119998931884766
2023-04-03,60.45000076293945
2023-04-04,60.720001220703125
2023-04-05,63.150001525878906
2023-04-06,63.290000915527344
2023-04-10,62.84000015258789
2023-04-11,62.56999969482422
2023-04-12,62.099998474121094
2023-04-13,62.040000915527344
2023-04-14,61.36000061035156
2023-04-17,62.060001373291016
2023-04-18,61.7400016784668
2023-04-19,62.4900016784668
2023-04-20,62.75
2023-04-21,63.02000045776367
2023-04-24,63.09000015258789
2023-04-25,63.68000030517578
2023-04-26,62.029998779296875
2023-04-27,62.529998779296875
2023-04-28,62.11000061035156
2023-05-01,62.470001220703125
2023-05-02,61.439998626708984
2023-05-03,61.68000030517578
2023-05-04,62.18000030517578
2023-05-05,62.59000015258789
2023-05-08,62.04999923706055
2023-05-09,62.15999984741211
2023-05-10,63.119998931884766
2023-05-11,62.43000030517578
2023-05-12,62.369998931884766
2023-05-15,61.709999084472656
2023-05-16,60.310001373291016
2023-05-17,60.040000915527344
2023-05-18,59.2400016784668
2023-05-19,59.279998779296875
2023-05-22,59.06999969482422
2023-05-23,58.75
2023-05-24,58.20000076293945
2023-05-25,57.380001068115234
2023-05-26,57.459999084472656
2023-05-30,57.02000045776367
2023-05-31,57.849998474121094
2023-06-01,57.20000076293945
2023-06-02,57.72999954223633
2023-06-05,58.209999084472656
2023-06-06,58.599998474121094
2023-06-07,59.689998626708984
2023-06-08,59.77000045776367
2023-06-09,59.400001525878906
2023-06-12,59.4900016784668
2023-06-13,59.25
2023-06-14,58.91999816894531
2023-06-15,59.61000061035156
2023-06-16,59.310001373291016
2023-06-20,58.849998474121094
2023-06-21,59.0099983215332
2023-06-22,58.29999923706055
2023-06-23,57.310001373291016
2023-06-26,58.560001373291016
2023-06-27,58.720001220703125
2023-06-28,57.70000076293945
2023-06-29,57.560001373291016
2023-06-30,58.41999816894531
2023-07-03,58.79999923706055
2023-07-05,59.75
2023-07-06,59.599998474121094
2023-07-07,58.689998626708984
2023-07-10,58.029998779296875
2023-07-11,58.93000030517578
2023-07-12,60.150001525878906
2023-07-13,60.5099983215332
2023-07-14,60.15999984741211
2023-07-17,59.45000076293945
2023-07-18,58.959999084472656
2023-07-19,59.779998779296875
2023-07-20,60.72999954223633
2023-07-21,61.560001373291016
2023-07-24,61.150001525878906
2023-07-25,61.0
2023-07-26,61.31999969482422
2023-07-27,59.81999969482422
2023-07-28,60.150001525878906
2023-07-31,59.970001220703125
2023-08-01,59.5
2023-08-02,59.709999084472656
2023-08-03,58.380001068115234
2023-08-04,57.29999923706055
2023-08-07,57.63999938964844
2023-08-08,58.08000183105469
2023-08-09,58.099998474121094
2023-08-10,58.0099983215332
2023-08-11,58.279998779296875
2023-08-14,57.630001068115234
2023-08-15,56.689998626708984
2023-08-16,57.040000915527344
2023-08-17,56.79999923706055
2023-08-18,56.400001525878906
2023-08-21,56.08000183105469
2023-08-22,56.439998626708984
2023-08-23,56.54999923706055
2023-08-24,56.22999954223633
2023-08-25,56.88999938964844
2023-08-28,56.720001220703125
2023-08-29,57.08000183105469
2023-08-30,55.439998626708984
2023-08-31,54.970001220703125
2023-09-01,53.599998474121094
2023-09-05,52.72999954223633
2023-09-06,53.310001373291016
2023-09-07,53.61000061035156
2023-09-08,53.939998626708984
2023-09-11,52.709999084472656
2023-09-12,53.0099983215332
2023-09-13,53.720001220703125
2023-09-14,54.439998626708984
2023-09-15,54.13999938964844
2023-09-18,54.13999938964844
2023-09-19,54.209999084472656
2023-09-20,54.349998474121094
2023-09-21,53.86000061035156
2023-09-22,53.61000061035156
2023-09-25,53.290000915527344
2023-09-26,51.439998626708984
2023-09-27,51.04999923706055
2023-09-28,50.41999816894531
2023-09-29,50.70000076293945
2023-10-02,48.099998474121094
2023-10-03,49.0
2023-10-04,48.689998626708984
2023-10-05,48.34000015258789
2023-10-06,48.790000915527344
2023-10-09,49.349998474121094
2023-10-10,49.70000076293945
2023-10-11,50.29999923706055
2023-10-12,49.2400016784668
2023-10-13,49.95000076293945
2023-10-16,50.43000030517578
2023-10-17,50.09000015258789
2023-10-18,49.209999084472656
2023-10-19,48.52000045776367
2023-10-20,48.369998931884766
2023-10-23,48.31999969482422
2023-10-24,48.939998626708984
2023-10-25,48.900001525878906
2023-10-26,49.150001525878906
2023-10-27,48.31999969482422
2023-10-30,48.47999954223633
2023-10-31,49.13999938964844
2023-11-01,49.810001373291016
2023-11-02,51.040000915527344
2023-11-03,51.209999084472656
2023-11-06,50.93000030517578
2023-11-07,50.33000183105469
2023-11-08,49.58000183105469
2023-11-09,49.33000183105469
2023-11-10,49.40999984741211
2023-11-13,48.04999923706055
2023-11-14,49.939998626708984
2023-11-15,50.27000045776367
2023-11-16,50.33000183105469
2023-11-17,50.38999938964844
2023-11-20,50.470001220703125
2023-11-21,50.20000076293945
2023-11-22,50.83000183105469
2023-11-24,50.54999923706055
2023-11-27,50.720001220703125
2023-11-28,51.2599983215332
2023-11-29,50.63999938964844
2023-11-30,51.040000915527344
2023-12-01,51.7599983215332
2023-12-04,50.45000076293945
2023-12-05,51.209999084472656
2023-12-06,51.95000076293945
2023-12-07,51.70000076293945
2023-12-08,51.560001373291016
2023-12-11,51.779998779296875
2023-12-12,51.349998474121094
2023-12-13,53.33000183105469
2023-12-14,53.369998931884766
2023-12-15,51.7599983215332
2023-12-18,51.459999084472656
2023-12-19,51.849998474121094
2023-12-20,51.04999923706055
2023-12-21,51.06999969482422
2023-12-22,51.380001068115234
2023-12-26,51.790000915527344
2023-12-27,51.849998474121094
2023-12-28,52.2400016784668
2023-12-29,52.20000076293945
2024-01-02,53.43000030517578
2024-01-03,53.869998931884766
2024-01-04,53.61000061035156
2024-01-05,53.70000076293945
2024-01-08,53.91999816894531
2024-01-09,54.209999084472656
2024-01-10,54.08000183105469
2024-01-11,53.349998474121094
2024-01-12,53.849998474121094
2024-01-16,52.86000061035156
2024-01-17,51.790000915527344
2024-01-18,50.88999938964844
2024-01-19,50.439998626708984
2024-01-22,49.86000061035156
2024-01-23,50.040000915527344
2024-01-24,49.349998474121094
2024-01-25,50.08000183105469
2024-01-26,49.7599983215332
2024-01-29,50.599998474121094
2024-01-30,50.689998626708984
2024-01-31,50.77000045776367
2024-02-01,51.75
2024-02-02,50.70000076293945
2024-02-05,49.66999816894531
2024-02-06,49.65999984741211
2024-02-07,49.380001068115234
2024-02-08,48.619998931884766
2024-02-09,49.08000183105469
2024-02-12,49.77000045776367
2024-02-13,49.189998626708984
2024-02-14,49.189998626708984
2024-02-15,49.939998626708984
2024-02-16,50.029998779296875
2024-02-20,50.18000030517578
2024-02-21,50.61000061035156
2024-02-22,50.2599983215332
2024-02-23,50.56999969482422
2024-02-26,49.470001220703125
2024-02-27,50.20000076293945
2024-02-28,49.790000915527344
2024-02-29,49.540000915527344
2024-03-01,49.119998931884766
2024-03-04,49.9900016784668
2024-03-05,50.349998474121094
2024-03-06,50.68000030517578
2024-03-07,51.36000061035156
2024-03-08,51.560001373291016
2024-03-11,51.630001068115234
2024-03-12,51.27000045776367
2024-03-13,51.439998626708984
2024-03-14,50.939998626708984
2024-03-15,51.599998474121094
2024-03-18,51.7599983215332
2024-03-19,52.20000076293945
2024-03-20,51.77000045776367
2024-03-21,51.790000915527344
2024-03-22,51.630001068115234
2024-03-25,51.41999816894531
2024-03-26,51.279998779296875
2024-03-27,53.04999923706055
2024-03-28,53.380001068115234
2024-04-01,52.7400016784668
2024-04-02,53.0099983215332
2024-04-03,52.720001220703125
2024-04-04,52.68000030517578
2024-04-05,52.20000076293945
2024-04-08,52.779998779296875
2024-04-09,52.970001220703125
2024-04-10,51.68000030517578
2024-04-11,51.459999084472656
2024-04-12,50.95000076293945
2024-04-15,50.38999938964844
2024-04-16,49.560001373291016
2024-04-17,50.529998779296875
2024-04-18,50.959999084472656
2024-04-19,51.7599983215332
2024-04-22,52.2599983215332
2024-04-23,52.25
2024-04-24,52.47999954223633
2024-04-25,52.41999816894531
2024-04-26,51.689998626708984
2024-04-29,52.75
2024-04-30,52.45000076293945
2024-05-01,52.939998626708984
2024-05-02,53.54999923706055
2024-05-03,54.099998474121094
2024-05-06,53.959999084472656
2024-05-07,54.45000076293945
2024-05-08,54.56999969482422
2024-05-09,55.720001220703125
2024-05-10,55.41999816894531
2024-05-13,55.7400016784668
2024-05-14,55.29999923706055
2024-05-15,55.63999938964844
2024-05-16,55.63999938964844
2024-05-17,55.11000061035156
2024-05-20,55.09000015258789
2024-05-21,55.630001068115234
2024-05-22,54.84000015258789
2024-05-23,53.40999984741211
2024-05-24,53.43000030517578
2024-05-28,53.2599983215332
2024-05-29,52.56999969482422
2024-05-30,53.290000915527344
2024-05-31,54.65999984741211
2024-06-03,54.290000915527344
2024-06-04,54.58000183105469
2024-06-05,53.810001373291016
2024-06-06,53.40999984741211
2024-06-07,52.959999084472656
2024-06-10,53.04999923706055
2024-06-11,53.279998779296875
2024-06-12,53.119998931884766
2024-06-13,52.959999084472656
2024-06-14,52.7400016784668
2024-06-17,52.619998931884766
2024-06-18,52.79999923706055
2024-06-20,52.869998931884766
2024-06-21,52.65999984741211
2024-06-24,53.369998931884766
2024-06-25,52.869998931884766
2024-06-26,52.83000183105469
2024-06-27,53.25
2024-06-28,52.970001220703125
2024-07-01,52.709999084472656
2024-07-02,52.790000915527344
2024-07-03,52.459999084472656
2024-07-05,52.81999969482422
2024-07-08,52.900001525878906
2024-07-09,53.2400016784668
2024-07-10,53.68000030517578
2024-07-11,54.63999938964844
2024-07-12,55.04999923706055
2024-07-15,54.119998931884766
2024-07-16,54.77000045776367
2024-07-17,55.27000045776367
2024-07-18,55.119998931884766
2024-07-19,55.369998931884766
2024-07-22,55.4900016784668
2024-07-23,55.220001220703125
2024-07-24,56.220001220703125
2024-07-25,56.33000183105469
2024-07-26,56.75
2024-07-29,57.209999084472656
2024-07-30,57.709999084472656
2024-07-31,58.0
2024-08-01,59.75
2024-08-02,60.15999984741211
2024-08-05,58.52000045776367
2024-08-06,58.779998779296875
2024-08-07,59.029998779296875
2024-08-08,59.0
2024-08-09,58.689998626708984
2024-08-12,58.52000045776367
2024-08-13,58.81999969482422
2024-08-14,59.130001068115234
2024-08-15,58.599998474121094
2024-08-16,58.7599983215332
2024-08-19,58.93000030517578
2024-08-20,57.849998474121094
2024-08-21,58.34000015258789
2024-08-22,58.380001068115234
2024-08-23,58.529998779296875
2024-08-26,59.27000045776367
2024-08-27,58.650001525878906
2024-08-28,58.77000045776367
2024-08-29,58.709999084472656
2024-08-30,59.13999938964844
2024-09-03,59.70000076293945
2024-09-04,60.209999084472656
2024-09-05,60.41999816894531
2024-09-06,59.7599983215332
2024-09-09,60.439998626708984
2024-09-10,60.400001525878906
2024-09-11,60.08000183105469
2024-09-12,60.36000061035156
2024-09-13,61.060001373291016
2024-09-16,62.0099983215332
2024-09-17,61.90999984741211
2024-09-18,61.54999923706055
2024-09-19,61.06999969482422
2024-09-20,61.650001525878906
2024-09-23,62.0
2024-09-24,61.709999084472656
2024-09-25,61.75
2024-09-26,61.529998779296875
2024-09-27,61.939998626708984
2024-09-30,62.0099983215332
2024-10-01,61.63999938964844
2024-10-02,61.27000045776367
2024-10-03,60.77000045776367
2024-10-04,60.33000183105469
2024-10-07,59.59000015258789
2024-10-08,59.86000061035156
2024-10-09,59.56999969482422
2024-10-10,59.060001373291016
2024-10-11,59.34000015258789
2024-10-14,59.72999954223633
2024-10-15,60.34000015258789
2024-10-16,61.150001525878906
2024-10-17,60.779998779296875
2024-10-18,61.119998931884766
2024-10-21,61.20000076293945
2024-10-22,61.5099983215332
2024-10-23,61.959999084472656
2024-10-24,61.63999938964844
2024-10-25,60.77000045776367
2024-10-28,60.970001220703125
2024-10-29,59.90999984741211
2024-10-30,60.060001373291016
2024-10-31,60.439998626708984
2024-11-01,59.58000183105469
2024-11-04,59.790000915527344
2024-11-05,61.060001373291016
2024-11-06,61.04999923706055
2024-11-07,61.40999984741211
2024-11-08,62.5099983215332
2024-11-11,63.279998779296875
2024-11-12,63.68000030517578
2024-11-13,63.380001068115234
2024-11-14,62.79999923706055
2024-11-15,63.7599983215332
2024-11-18,63.869998931884766
2024-11-19,63.97999954223633
2024-11-20,64.37000274658203
2024-11-21,64.55999755859375
2024-11-22,64.26000213623047
2024-11-25,64.48999786376953
2024-11-26,64.83999633789062
2024-11-27,65.0
2024-11-29,64.62999725341797
2024-12-02,63.61000061035156
2024-12-03,63.25
2024-12-04,63.29999923706055
2024-12-05,63.31999969482422
2024-12-06,62.959999084472656
2024-12-09,62.470001220703125
2024-12-10,62.36000061035156
2024-12-11,62.27000045776367
2024-12-12,62.119998931884766
2024-12-13,61.90999984741211
2024-12-16,61.41999816894531
2024-12-17,61.5
2024-12-18,60.5
2024-12-19,60.529998779296875
2024-12-20,61.43000030517578
2024-12-23,61.31999969482422
2024-12-24,61.75
2024-12-26,61.68000030517578
2024-12-27,61.70000076293945
2024-12-30,61.52000045776367
2024-12-31,61.54999923706055
2025-01-02,61.63999938964844
2025-01-03,61.54999923706055
2025-01-06,60.27000045776367
2025-01-07,60.540000915527344
2025-01-08,60.90999984741211
2025-01-10,59.900001525878906
2025-01-13,60.66999816894531
2025-01-14,61.209999084472656
2025-01-15,61.68000030517578
2025-01-16,62.93000030517578
2025-01-17,63.15999984741211
2025-01-21,63.630001068115234
2025-01-22,62.869998931884766
2025-01-23,63.060001373291016
2025-01-24,63.52000045776367
2025-01-27,64.2300033569336
2025-01-28,63.209999084472656
2025-01-29,63.02000045776367
2025-01-30,64.25
2025-01-31,64.16999816894531
2025-02-03,64.87000274658203
2025-02-04,64.30999755859375
2025-02-05,64.97000122070312
2025-02-06,65.5199966430664
2025-02-07,65.20999908447266
2025-02-10,65.80000305175781
2025-02-11,66.22000122070312
2025-02-12,66.43000030517578
2025-02-13,66.88999938964844
2025-02-14,66.66000366210938
2025-02-18,67.06999969482422
2025-02-19,67.26000213623047
2025-02-20,67.25
2025-02-21,68.05999755859375
2025-02-24,68.38999938964844
2025-02-25,68.80999755859375
2025-02-26,69.0999984741211
2025-02-27,68.55999755859375
2025-02-28,68.91000366210938
2025-03-03,69.5199966430664
2025-03-04,67.69999694824219
2025-03-05,66.97000122070312
2025-03-06,65.7300033569336
2025-03-07,65.80000305175781
2025-03-10,65.05999755859375
2025-03-11,65.58999633789062
2025-03-12,66.30000305175781
2025-03-13,66.61000061035156
2025-03-14,67.44999694824219
2025-03-17,67.63999938964844
2025-03-18,67.0999984741211
2025-03-19,67.76000213623047
2025-03-20,67.97000122070312
2025-03-21,67.44999694824219
2025-03-24,67.51000213623047
2025-03-25,66.16999816894531
2025-03-26,67.33000183105469
2025-03-27,67.31999969482422
2025-03-28,67.87000274658203
2025-03-31,68.94999694824219
2025-04-01,69.01000213623047
2025-04-02,69.43000030517578
2025-04-03,69.20999908447266
2025-04-04,66.18000030517578
2025-04-07,64.36000061035156
2025-04-08,64.51000213623047
2025-04-09,65.16999816894531
2025-04-10,65.4800033569336
2025-04-11,66.5199966430664
2025-04-14,67.58999633789062
2025-04-15,67.87000274658203
2025-04-16,67.43000030517578
2025-04-17,68.37000274658203
2025-04-21,66.94999694824219
2025-04-22,68.36000061035156
2025-04-23,68.11000061035156
2025-04-24,68.27999877929688
2025-04-25,67.87999725341797
2025-04-28,69.0199966430664
2025-04-29,68.91000366210938
2025-04-30,69.0999984741211
2025-05-01,68.43000030517578
2025-05-02,69.25
2025-05-05,69.45999908447266
2025-05-06,69.25
2025-05-07,69.63999938964844
2025-05-08,66.55999755859375
2025-05-09,66.58999633789062
2025-05-12,65.3499984741211
2025-05-13,64.76000213623047
2025-05-14,64.05999755859375
2025-05-15,65.69999694824219
2025-05-16,66.93000030517578
2025-05-19,67.12000274658203
2025-05-20,67.4800033569336
2025-05-21,66.30999755859375
2025-05-22,65.91999816894531
2025-05-23,65.80000305175781
2025-05-27,66.2300033569336
2025-05-28,65.83000183105469
2025-05-29,66.2300033569336
2025-05-30,66.41000366210938
2025-06-02,66.5
2025-06-03,66.01000213623047
2025-06-04,65.05000305175781
2025-06-05,65.06999969482422
2025-06-06,65.23999786376953
2025-06-09,67.31999969482422
2025-06-10,67.95999908447266
2025-06-11,67.51000213623047
2025-06-12,67.93000030517578
2025-06-13,67.98999786376953
2025-06-16,67.20999908447266
2025-06-17,66.73999786376953
2025-06-18,66.79000091552734
2025-06-20,67.19000244140625
2025-06-23,68.47000122070312
2025-06-24,68.77999877929688
2025-06-25,68.19000244140625
2025-06-26,68.45999908447266
2025-06-27,68.30999755859375
2025-06-30,68.93000030517578
2025-07-01,69.45999908447266
2025-07-02,68.9800033569336
