Date,HWM
2023-10-02,45.41999816894531
2023-10-03,45.52000045776367
2023-10-04,45.720001220703125
2023-10-05,45.630001068115234
2023-10-06,45.959999084472656
2023-10-09,46.41999816894531
2023-10-10,46.459999084472656
2023-10-11,46.470001220703125
2023-10-12,45.45000076293945
2023-10-13,44.369998931884766
2023-10-16,44.599998474121094
2023-10-17,45.2400016784668
2023-10-18,44.349998474121094
2023-10-19,43.709999084472656
2023-10-20,43.439998626708984
2023-10-23,43.54999923706055
2023-10-24,43.5
2023-10-25,43.22999954223633
2023-10-26,43.470001220703125
2023-10-27,43.09000015258789
2023-10-30,43.599998474121094
2023-10-31,44.099998474121094
2023-11-01,44.720001220703125
2023-11-02,48.25
2023-11-03,47.97999954223633
2023-11-06,48.72999954223633
2023-11-07,48.27000045776367
2023-11-08,48.34000015258789
2023-11-09,48.7599983215332
2023-11-10,49.54999923706055
2023-11-13,50.34000015258789
2023-11-14,51.5099983215332
2023-11-15,51.54999923706055
2023-11-16,51.529998779296875
2023-11-17,51.470001220703125
2023-11-20,51.47999954223633
2023-11-21,52.02000045776367
2023-11-22,52.279998779296875
2023-11-24,52.27000045776367
2023-11-27,52.619998931884766
2023-11-28,51.95000076293945
2023-11-29,51.59000015258789
2023-11-30,52.599998474121094
2023-12-01,52.900001525878906
2023-12-04,52.90999984741211
2023-12-05,52.18000030517578
2023-12-06,52.310001373291016
2023-12-07,52.7400016784668
2023-12-08,53.2599983215332
2023-12-11,53.65999984741211
2023-12-12,54.13999938964844
2023-12-13,54.209999084472656
2023-12-14,52.779998779296875
2023-12-15,52.79999923706055
2023-12-18,53.189998626708984
2023-12-19,53.650001525878906
2023-12-20,52.720001220703125
2023-12-21,53.470001220703125
2023-12-22,53.56999969482422
2023-12-26,53.84000015258789
2023-12-27,54.04999923706055
2023-12-28,54.11000061035156
2023-12-29,54.119998931884766
2024-01-02,53.72999954223633
2024-01-03,52.7599983215332
2024-01-04,52.599998474121094
2024-01-05,53.83000183105469
2024-01-08,54.09000015258789
2024-01-09,53.709999084472656
2024-01-10,55.56999969482422
2024-01-11,55.5099983215332
2024-01-12,55.540000915527344
2024-01-16,53.65999984741211
2024-01-17,53.56999969482422
2024-01-18,55.189998626708984
2024-01-19,55.7400016784668
2024-01-22,56.06999969482422
2024-01-23,56.43000030517578
2024-01-24,56.34000015258789
2024-01-25,55.27000045776367
2024-01-26,55.43000030517578
2024-01-29,55.779998779296875
2024-01-30,55.97999954223633
2024-01-31,56.2599983215332
2024-02-01,57.380001068115234
2024-02-02,57.720001220703125
2024-02-05,57.790000915527344
2024-02-06,58.43000030517578
2024-02-07,59.09000015258789
2024-02-08,59.16999816894531
2024-02-09,58.599998474121094
2024-02-12,58.83000183105469
2024-02-13,61.97999954223633
2024-02-14,63.380001068115234
2024-02-15,63.27000045776367
2024-02-16,62.81999969482422
2024-02-20,63.11000061035156
2024-02-21,63.52000045776367
2024-02-22,65.05999755859375
2024-02-23,65.87000274658203
2024-02-26,65.86000061035156
2024-02-27,65.97000122070312
2024-02-28,66.76000213623047
2024-02-29,66.55000305175781
2024-03-01,67.0
2024-03-04,67.79000091552734
2024-03-05,67.95999908447266
2024-03-06,68.77999877929688
2024-03-07,69.37999725341797
2024-03-08,67.73999786376953
2024-03-11,65.0
2024-03-12,66.06999969482422
2024-03-13,65.62999725341797
2024-03-14,65.5
2024-03-15,66.23999786376953
2024-03-18,66.73999786376953
2024-03-19,67.16999816894531
2024-03-20,67.52999877929688
2024-03-21,67.68000030517578
2024-03-22,68.0999984741211
2024-03-25,67.36000061035156
2024-03-26,67.6500015258789
2024-03-27,68.08000183105469
2024-03-28,68.43000030517578
2024-04-01,66.11000061035156
2024-04-02,65.26000213623047
2024-04-03,66.0
2024-04-04,65.52999877929688
2024-04-05,67.05999755859375
2024-04-08,66.7300033569336
2024-04-09,65.8499984741211
2024-04-10,65.25
2024-04-11,65.58999633789062
2024-04-12,64.0
2024-04-15,63.4900016784668
2024-04-16,64.0199966430664
2024-04-17,63.459999084472656
2024-04-18,63.5
2024-04-19,63.40999984741211
2024-04-22,62.93000030517578
2024-04-23,64.76000213623047
2024-04-24,64.69999694824219
2024-04-25,64.80000305175781
2024-04-26,66.4000015258789
2024-04-29,67.11000061035156
2024-04-30,66.75
2024-05-01,66.77999877929688
2024-05-02,77.0999984741211
2024-05-03,78.88999938964844
2024-05-06,80.18000030517578
2024-05-07,79.83000183105469
2024-05-08,81.41999816894531
2024-05-09,82.02999877929688
2024-05-10,80.87000274658203
2024-05-13,80.22000122070312
2024-05-14,80.87999725341797
2024-05-15,82.75
2024-05-16,82.52999877929688
2024-05-17,82.93000030517578
2024-05-20,84.05999755859375
2024-05-21,84.79000091552734
2024-05-22,83.45999908447266
2024-05-23,82.41999816894531
2024-05-24,84.72000122070312
2024-05-28,85.27999877929688
2024-05-29,84.06999969482422
2024-05-30,84.2300033569336
2024-05-31,84.6500015258789
2024-06-03,84.62999725341797
2024-06-04,82.29000091552734
2024-06-05,84.62999725341797
2024-06-06,83.2699966430664
2024-06-07,83.77999877929688
2024-06-10,83.6500015258789
2024-06-11,83.18000030517578
2024-06-12,83.43000030517578
2024-06-13,82.80000305175781
2024-06-14,78.94000244140625
2024-06-17,80.0
2024-06-18,80.19999694824219
2024-06-20,79.51000213623047
2024-06-21,80.13999938964844
2024-06-24,78.62999725341797
2024-06-25,78.19999694824219
2024-06-26,79.0
2024-06-27,79.5999984741211
2024-06-28,77.62999725341797
2024-07-01,77.30000305175781
2024-07-02,78.06999969482422
2024-07-03,79.33000183105469
2024-07-05,78.80000305175781
2024-07-08,80.47000122070312
2024-07-09,80.23999786376953
2024-07-10,80.18000030517578
2024-07-11,79.66000366210938
2024-07-12,79.2300033569336
2024-07-15,78.9000015258789
2024-07-16,81.37999725341797
2024-07-17,77.86000061035156
2024-07-18,78.77999877929688
2024-07-19,78.02999877929688
2024-07-22,80.25
2024-07-23,82.41000366210938
2024-07-24,79.58999633789062
2024-07-25,82.33999633789062
2024-07-26,82.68000030517578
2024-07-29,82.8499984741211
2024-07-30,93.80999755859375
2024-07-31,95.69999694824219
2024-08-01,94.87000274658203
2024-08-02,90.16000366210938
2024-08-05,86.75
2024-08-06,89.08000183105469
2024-08-07,87.91999816894531
2024-08-08,91.95999908447266
2024-08-09,93.08999633789062
2024-08-12,92.83000183105469
2024-08-13,93.91999816894531
2024-08-14,93.87999725341797
2024-08-15,95.58000183105469
2024-08-16,95.81999969482422
2024-08-19,96.37000274658203
2024-08-20,95.62999725341797
2024-08-21,96.26000213623047
2024-08-22,96.55000305175781
2024-08-23,97.08000183105469
2024-08-26,96.63999938964844
2024-08-27,96.94999694824219
2024-08-28,96.5199966430664
2024-08-29,96.95999908447266
2024-08-30,96.66000366210938
2024-09-03,93.0199966430664
2024-09-04,94.3499984741211
2024-09-05,94.20999908447266
2024-09-06,91.44000244140625
2024-09-09,93.69000244140625
2024-09-10,93.1500015258789
2024-09-11,94.08999633789062
2024-09-12,94.2300033569336
2024-09-13,95.27999877929688
2024-09-16,95.13999938964844
2024-09-17,94.58999633789062
2024-09-18,94.68000030517578
2024-09-19,97.43000030517578
2024-09-20,97.44999694824219
2024-09-23,98.62999725341797
2024-09-24,99.31999969482422
2024-09-25,99.72000122070312
2024-09-26,99.30000305175781
2024-09-27,99.20999908447266
2024-09-30,100.25
2024-10-01,100.91999816894531
2024-10-02,101.29000091552734
2024-10-03,100.75
2024-10-04,102.02999877929688
2024-10-07,102.83000183105469
2024-10-08,102.98999786376953
2024-10-09,103.69999694824219
2024-10-10,102.0999984741211
2024-10-11,103.81999969482422
2024-10-14,102.6500015258789
2024-10-15,103.91000366210938
2024-10-16,105.30999755859375
2024-10-17,106.20999908447266
2024-10-18,105.54000091552734
2024-10-21,106.31999969482422
2024-10-22,102.6500015258789
2024-10-23,102.83000183105469
2024-10-24,100.62000274658203
2024-10-25,101.38999938964844
2024-10-28,102.37999725341797
2024-10-29,100.08999633789062
2024-10-30,101.13999938964844
2024-10-31,99.72000122070312
2024-11-01,100.02999877929688
2024-11-04,99.83999633789062
2024-11-05,102.16000366210938
2024-11-06,114.86000061035156
2024-11-07,111.22000122070312
2024-11-08,113.6500015258789
2024-11-11,114.68000030517578
2024-11-12,113.58000183105469
2024-11-13,115.7699966430664
2024-11-14,113.22000122070312
2024-11-15,112.01000213623047
2024-11-18,113.16999816894531
2024-11-19,116.0
2024-11-20,118.0999984741211
2024-11-21,116.9800033569336
2024-11-22,118.44000244140625
2024-11-25,115.83999633789062
2024-11-26,117.18000030517578
2024-11-27,116.69999694824219
2024-11-29,118.37999725341797
2024-12-02,117.69000244140625
2024-12-03,119.11000061035156
2024-12-04,120.08999633789062
2024-12-05,120.06999969482422
2024-12-06,118.30999755859375
2024-12-09,113.75
2024-12-10,114.08000183105469
2024-12-11,116.08000183105469
2024-12-12,113.69999694824219
2024-12-13,113.43000030517578
2024-12-16,113.27999877929688
2024-12-17,111.93000030517578
2024-12-18,107.69000244140625
2024-12-19,109.3499984741211
2024-12-20,110.83000183105469
2024-12-23,110.54000091552734
2024-12-24,112.04000091552734
2024-12-26,112.52999877929688
2024-12-27,111.2300033569336
2024-12-30,110.27999877929688
2024-12-31,109.37000274658203
2025-01-02,110.79000091552734
2025-01-03,112.76000213623047
2025-01-06,112.47000122070312
2025-01-07,111.66000366210938
2025-01-08,115.05000305175781
2025-01-10,112.63999938964844
2025-01-13,114.75
2025-01-14,119.19000244140625
2025-01-15,121.86000061035156
2025-01-16,122.9800033569336
2025-01-17,125.30000305175781
2025-01-21,127.16000366210938
2025-01-22,126.70999908447266
2025-01-23,127.73999786376953
2025-01-24,127.02999877929688
2025-01-27,122.08000183105469
2025-01-28,126.41000366210938
2025-01-29,126.36000061035156
2025-01-30,127.37000274658203
2025-01-31,126.58000183105469
2025-02-03,126.37999725341797
2025-02-04,125.4800033569336
2025-02-05,127.80000305175781
2025-02-06,129.0
2025-02-07,127.69999694824219
2025-02-10,128.1999969482422
2025-02-11,129.32000732421875
2025-02-12,128.08999633789062
2025-02-13,128.0800018310547
2025-02-14,133.4199981689453
2025-02-18,136.6699981689453
2025-02-19,139.38999938964844
2025-02-20,138.44000244140625
2025-02-21,129.8300018310547
2025-02-24,129.55999755859375
2025-02-25,130.22999572753906
2025-02-26,131.97999572753906
2025-02-27,133.4199981689453
2025-02-28,136.60000610351562
2025-03-03,131.02000427246094
2025-03-04,127.0199966430664
2025-03-05,130.3000030517578
2025-03-06,124.48999786376953
2025-03-07,124.4000015258789
2025-03-10,122.30999755859375
2025-03-11,125.5
2025-03-12,127.93000030517578
2025-03-13,122.7699966430664
2025-03-14,126.51000213623047
2025-03-17,129.27000427246094
2025-03-18,128.25
2025-03-19,131.97999572753906
2025-03-20,131.6699981689453
2025-03-21,130.85000610351562
2025-03-24,136.10000610351562
2025-03-25,137.72000122070312
2025-03-26,134.13999938964844
2025-03-27,132.42999267578125
2025-03-28,129.69000244140625
2025-03-31,129.72999572753906
2025-04-01,131.77999877929688
2025-04-02,133.89999389648438
2025-04-03,125.0
2025-04-04,112.33000183105469
2025-04-07,115.77999877929688
2025-04-08,114.62000274658203
2025-04-09,128.08999633789062
2025-04-10,124.19000244140625
2025-04-11,125.66999816894531
2025-04-14,127.45999908447266
2025-04-15,124.47000122070312
2025-04-16,123.93000030517578
2025-04-17,123.2300033569336
2025-04-21,119.47000122070312
2025-04-22,124.30000305175781
2025-04-23,129.6999969482422
2025-04-24,133.49000549316406
2025-04-25,135.75999450683594
2025-04-28,136.35000610351562
2025-04-29,137.5
2025-04-30,138.5800018310547
2025-05-01,148.02999877929688
2025-05-02,154.07000732421875
2025-05-05,154.33999633789062
2025-05-06,155.8000030517578
2025-05-07,157.1199951171875
2025-05-08,157.5
2025-05-09,157.41000366210938
2025-05-12,156.9600067138672
2025-05-13,158.3000030517578
2025-05-14,159.4600067138672
2025-05-15,161.2899932861328
2025-05-16,162.8000030517578
2025-05-19,166.24000549316406
2025-05-20,165.10000610351562
2025-05-21,162.75999450683594
2025-05-22,163.00999450683594
2025-05-23,165.08999633789062
2025-05-27,169.69000244140625
2025-05-28,170.32000732421875
2025-05-29,170.08999633789062
2025-05-30,169.88999938964844
2025-06-02,172.64999389648438
2025-06-03,172.61000061035156
2025-06-04,173.94000244140625
2025-06-05,175.00999450683594
2025-06-06,175.3699951171875
2025-06-09,172.8699951171875
2025-06-10,168.6199951171875
2025-06-11,170.74000549316406
2025-06-12,171.52000427246094
2025-06-13,171.1999969482422
2025-06-16,171.60000610351562
2025-06-17,172.1199951171875
2025-06-18,170.22999572753906
2025-06-20,173.33999633789062
2025-06-23,175.6300048828125
2025-06-24,176.57000732421875
2025-06-25,176.0800018310547
2025-06-26,176.85000610351562
2025-06-27,184.89999389648438
2025-06-30,186.1300048828125
2025-07-01,176.22000122070312
2025-07-02,175.9499969482422
2025-07-03,181.05999755859375
2025-07-07,180.25
2025-07-08,179.4600067138672
2025-07-09,181.4199981689453
2025-07-10,178.52999877929688
2025-07-11,179.67999267578125
2025-07-14,184.32000732421875
2025-07-15,184.67999267578125
2025-07-16,184.3000030517578
2025-07-17,188.8300018310547
2025-07-18,190.49000549316406
2025-07-21,187.8300018310547
2025-07-22,183.33999633789062
2025-07-23,186.39999389648438
2025-07-24,186.8000030517578
2025-07-25,189.52000427246094
2025-07-28,188.1699981689453
2025-07-29,189.1699981689453
2025-07-30,192.13999938964844
2025-07-31,179.77000427246094
2025-08-01,184.25999450683594
2025-08-04,181.16000366210938
2025-08-05,179.32000732421875
2025-08-06,182.05999755859375
2025-08-07,181.5800018310547
2025-08-08,180.75
2025-08-11,179.8800048828125
2025-08-12,180.89999389648438
2025-08-13,176.8000030517578
2025-08-14,175.99000549316406
2025-08-15,171.25
2025-08-18,173.0500030517578
2025-08-19,171.89999389648438
2025-08-20,171.94000244140625
2025-08-21,173.25
2025-08-22,171.0
2025-08-25,171.24000549316406
2025-08-26,175.9199981689453
2025-08-27,175.64999389648438
2025-08-28,176.16000366210938
2025-08-29,174.10000610351562
2025-09-02,173.22000122070312
2025-09-03,174.49000549316406
2025-09-04,179.52999877929688
2025-09-05,178.1999969482422
2025-09-08,179.42999267578125
2025-09-09,178.97999572753906
2025-09-10,183.8000030517578
2025-09-11,184.2100067138672
2025-09-12,185.77000427246094
2025-09-15,189.25
2025-09-16,187.4600067138672
2025-09-17,185.38999938964844
2025-09-18,191.83999633789062
2025-09-19,190.22999572753906
2025-09-22,192.14999389648438
2025-09-23,193.5800018310547
2025-09-24,190.22000122070312
2025-09-25,189.85000610351562
2025-09-26,193.14999389648438
2025-09-29,191.9199981689453
2025-09-30,196.22999572753906
2025-10-01,194.85000610351562
2025-10-02,191.0800018310547
2025-10-03,189.25
2025-10-06,190.47999572753906
2025-10-07,191.4600067138672
2025-10-08,191.64999389648438
2025-10-09,188.8300018310547
2025-10-10,184.08999633789062
2025-10-13,189.99000549316406
2025-10-14,193.02999877929688
2025-10-15,192.27000427246094
2025-10-16,191.67999267578125
2025-10-17,189.67999267578125
2025-10-20,192.52000427246094
2025-10-21,197.17999267578125
2025-10-22,191.22999572753906
2025-10-23,200.10000610351562
2025-10-24,198.50999450683594
2025-10-27,201.83999633789062
2025-10-28,201.0399932861328
2025-10-29,203.47999572753906
2025-10-30,201.77000427246094
2025-10-31,205.9499969482422
2025-11-03,206.74000549316406
2025-11-04,205.02000427246094
2025-11-05,206.30999755859375
2025-11-06,205.72000122070312
2025-11-07,206.66000366210938
2025-11-10,209.74000549316406
2025-11-11,208.89999389648438
2025-11-12,205.07000732421875
2025-11-13,201.3000030517578
2025-11-14,203.2899932861328
2025-11-17,200.27999877929688
2025-11-18,201.22000122070312
2025-11-19,202.05999755859375
2025-11-20,197.9199981689453
2025-11-21,197.27999877929688
2025-11-24,200.1199951171875
2025-11-25,203.67999267578125
2025-11-26,204.6300048828125
2025-11-28,204.58999633789062
2025-12-01,198.74000549316406
2025-12-02,196.25999450683594
2025-12-03,194.2899932861328
2025-12-04,196.27000427246094
2025-12-05,190.97999572753906
2025-12-08,193.63999938964844
2025-12-09,191.36000061035156
2025-12-10,192.38999938964844
2025-12-11,195.88999938964844
2025-12-12,198.30999755859375
2025-12-15,197.24000549316406
2025-12-16,195.17999267578125
2025-12-17,191.19000244140625
2025-12-18,198.0
2025-12-19,203.49000549316406
2025-12-22,208.1699981689453
2025-12-23,209.57000732421875
2025-12-24,212.1699981689453
2025-12-26,211.22000122070312
2025-12-29,209.49000549316406
2025-12-30,207.80999755859375
